"Date","Price","Open","High","Low","Vol.","Change %"
"02/24/2019","3.203","3.389","3.406","3.139","13.42M","-6.13%"
"02/17/2019","3.412","3.522","3.557","3.360","15.23M","-1.84%"
"02/10/2019","3.476","3.290","3.592","3.267","12.95M","6.59%"
"02/03/2019","3.261","3.134","3.296","3.116","9.55M","4.45%"
"01/27/2019","3.122","3.134","3.174","3.017","6.39M","0.94%"
"01/20/2019","3.093","3.180","3.238","3.046","3.96M","-1.84%"
"01/13/2019","3.151","3.192","3.279","3.128","6.66M","-0.38%"
"01/06/2019","3.163","3.209","3.267","3.041","6.52M","-1.62%"
"12/30/2018","3.215","3.017","3.273","3.017","10.35M","6.35%"
"12/23/2018","3.023","3.017","3.087","2.901","6.22M","-1.53%"
"12/16/2018","3.070","2.988","3.192","2.930","12.67M","1.76%"
"12/09/2018","3.017","2.745","3.075","2.565","8.30M","7.40%"
"12/02/2018","2.809","3.110","3.168","2.739","5.06M","-10.37%"
"11/25/2018","3.134","3.197","3.302","3.075","10.00M","-2.85%"
"11/18/2018","3.226","3.058","3.302","3.046","11.48M","5.08%"
"11/11/2018","3.070","2.971","3.168","2.861","14.05M","4.14%"
"11/04/2018","2.948","2.687","2.994","2.611","11.39M","9.27%"
"10/28/2018","2.698","2.559","2.791","2.501","7.03M","6.64%"
"10/21/2018","2.530","2.646","2.843","2.449","7.37M","-6.23%"
"10/14/2018","2.698","2.530","2.780","2.495","5.55M","8.88%"
"10/07/2018","2.478","2.872","2.872","2.379","4.30M","-12.68%"
"09/30/2018","2.838","2.959","3.058","2.803","7.04M","-4.09%"
"09/23/2018","2.959","2.466","3.075","2.408","9.32M","20.53%"
"09/16/2018","2.455","3.279","3.325","2.385","7.95M","-27.17%"
"09/09/2018","3.371","3.691","3.720","3.279","4.23M","-8.22%"
"09/02/2018","3.673","3.749","3.812","3.604","2.32M","-2.31%"
"08/26/2018","3.760","3.963","4.004","3.638","5.73M","-4.30%"
"08/19/2018","3.929","4.079","4.079","3.847","2.44M","-7.38%"
"08/12/2018","4.242","4.468","4.497","4.068","5.98M","-6.27%"
"08/05/2018","4.526","4.143","4.642","4.126","11.87M","9.09%"
"07/29/2018","4.149","4.137","4.323","4.097","6.81M","1.99%"
"07/22/2018","4.068","4.132","4.288","3.946","4.83M","-2.35%"
"07/15/2018","4.166","4.132","4.410","4.091","11.87M","-0.83%"
"07/08/2018","4.201","3.824","4.317","3.418","12.67M","11.91%"
"07/01/2018","3.754","3.882","3.998","3.667","2.98M","-2.57%"
"06/24/2018","3.853","3.992","4.126","3.760","4.64M","-1.93%"
"06/17/2018","3.929","3.714","3.981","3.604","3.77M","8.69%"
"06/10/2018","3.615","3.760","3.865","3.482","4.73M","-4.16%"
"06/03/2018","3.772","4.439","4.544","3.656","4.10M","-13.78%"
"05/27/2018","4.375","4.416","4.538","4.335","3.42M","-1.84%"
"05/20/2018","4.457","4.433","4.532","4.271","4.44M","1.20%"
"05/13/2018","4.404","4.642","4.712","4.364","4.47M","-1.70%"
"05/06/2018","4.480","4.961","5.002","4.410","10.21M","-8.42%"
"04/29/2018","4.892","4.741","4.990","4.613","11.78M","3.18%"
"04/22/2018","4.741","4.381","4.811","4.341","12.57M","8.07%"
"04/15/2018","4.387","4.294","4.549","4.132","8.44M","1.62%"
"04/08/2018","4.317","4.671","4.718","4.265","4.56M","-6.07%"
"04/01/2018","4.596","4.631","5.031","4.520","22.07M","1.03%"
"03/25/2018","4.549","4.410","4.625","4.352","8.33M","1.68%"
"03/18/2018","4.474","4.578","4.683","4.410","10.21M","-1.65%"
"03/11/2018","4.549","4.590","4.869","4.503","15.34M","-1.02%"
"03/04/2018","4.596","4.567","4.787","4.497","17.97M","3.40%"
"02/25/2018","4.445","4.062","4.526","4.062","22.70M","11.99%"
"02/18/2018","3.969","4.236","4.306","3.917","9.06M","-5.00%"
